"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_15_20",100,"rabi","alluvial"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_15_20",100,"rabi","alluvial"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_20_25",100,"rabi","alluvial"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_20_25",100,"rabi","alluvial"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_15_20",18,"rabi","loam"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_15_20",18,"rabi","loam"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_20_25",18,"rabi","loam"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_20_25",18,"rabi","loam"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_15_20",100,"rabi","loam"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_15_20",100,"rabi","loam"
"pomegranate","n_10_30","p_10_30","k_35_55",6,"t_20_25",100,"rabi","loam"
"pomegranate","n_10_30","p_10_30","k_35_55",8,"t_20_25",100,"rabi","loam"
"banana","n_90_110","p_55_75","k_35_55",6,"t_25_30",90,"rabi","loam"
"banana","n_90_110","p_55_75","k_35_55",7.5,"t_25_30",90,"rabi","loam"
"banana","n_90_110","p_55_75","k_35_55",6,"t_25_30",120,"rabi","loam"
"banana","n_90_110","p_55_75","k_35_55",7.5,"t_25_30",120,"rabi","loam"
"banana","n_90_110","p_55_75","k_35_55",6,"t_25_30",90,"rabi","clay_loam"
"banana","n_90_110","p_55_75","k_35_55",7.5,"t_25_30",90,"rabi","clay_loam"
"banana","n_90_110","p_55_75","k_35_55",6,"t_25_30",120,"rabi","clay_loam"
"banana","n_90_110","p_55_75","k_35_55",7.5,"t_25_30",120,"rabi","clay_loam"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",89,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",89,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",89,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",89,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",150,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",150,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",150,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",150,"rabi","lateritic"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",89,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",89,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",89,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",89,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",150,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",150,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",150,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",150,"rabi","alluvial"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",89,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",89,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",89,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",89,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",150,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",150,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",150,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",150,"rabi","sandy_loam"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",89,"rabi","sandy"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",89,"rabi","sandy"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",89,"rabi","sandy"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",89,"rabi","sandy"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_25_30",150,"rabi","sandy"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_25_30",150,"rabi","sandy"
"mango","n_10_30","p_10_30","k_15_35",5.5,"t_30_35",150,"rabi","sandy"
"mango","n_10_30","p_10_30","k_15_35",7.5,"t_30_35",150,"rabi","sandy"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_15_20",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_15_20",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_25_30",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_25_30",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_30_35",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_30_35",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_35_40",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_35_40",50,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_15_20",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_15_20",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_25_30",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_25_30",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_30_35",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_30_35",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_35_40",90,"rabi","sandy_loam"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_35_40",90,"rabi","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_20_25",150,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_20_25",150,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_25_30",150,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_25_30",150,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_30_35",150,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_30_35",150,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_20_25",250,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_20_25",250,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_25_30",250,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_25_30",250,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_30_35",250,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_30_35",250,"kharif","sandy"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_20_25",150,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_20_25",150,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_25_30",150,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_25_30",150,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_30_35",150,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_30_35",150,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_20_25",250,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_20_25",250,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_25_30",250,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_25_30",250,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",6,"t_30_35",250,"kharif","sandy_loam"
"jackfruit","n_60_80","p_25_45","k_35_55",7.5,"t_30_35",250,"kharif","sandy_loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_15_20",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_15_20",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_20_25",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_20_25",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_25_30",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_25_30",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_30_35",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_30_35",70,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_15_20",100,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_15_20",100,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_20_25",100,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_20_25",100,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_25_30",100,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_25_30",100,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",5,"t_30_35",100,"rabi","loam"
"guava","n_30_50","p_40_60","k_35_55",7,"t_30_35",100,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",40,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",40,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",40,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",40,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",40,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",40,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",60,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",60,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",60,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",60,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",60,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",60,"kharif","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",40,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",40,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",40,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",40,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",40,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",40,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",60,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",60,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",60,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",60,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",60,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",60,"rabi","sandy"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",40,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",40,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",40,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",40,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",40,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",40,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",60,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",60,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",60,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",60,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",60,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",60,"kharif","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",40,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",40,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",40,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",40,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",40,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",40,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_20_25",60,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_20_25",60,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_25_30",60,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_25_30",60,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6,"t_30_35",60,"rabi","loam"
"watermelon","n_90_110","p_10_30","k_35_55",6.8,"t_30_35",60,"rabi","loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",50,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",50,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",50,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",50,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",80,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",80,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",80,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",80,"kharif","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",50,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",50,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",50,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",50,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",80,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",80,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",80,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",80,"rabi","sandy"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",50,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",50,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",50,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",50,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",80,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",80,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",80,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",80,"kharif","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",50,"rabi","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",50,"rabi","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",50,"rabi","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",50,"rabi","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_15_20",80,"rabi","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_15_20",80,"rabi","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",6.5,"t_20_25",80,"rabi","sandy_loam"
"muskmelon","n_90_110","p_10_30","k_35_55",7.5,"t_20_25",80,"rabi","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"kharif","loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"kharif","loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"kharif","loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"kharif","loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"rabi","loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"rabi","loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"rabi","loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"rabi","loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"kharif","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"kharif","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"kharif","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"kharif","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"rabi","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"rabi","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"rabi","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"rabi","sandy_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"kharif","clay_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"kharif","clay_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"kharif","clay_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"kharif","clay_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",100,"rabi","clay_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",100,"rabi","clay_loam"
"apricot","n_30_50","p_40_60","k_15_35",6,"t_5_10",150,"rabi","clay_loam"
"apricot","n_30_50","p_40_60","k_15_35",8,"t_5_10",150,"rabi","clay_loam"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",100,"rabi","sandy"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",100,"rabi","sandy"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",125,"rabi","sandy"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",125,"rabi","sandy"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",100,"rabi","loam"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",100,"rabi","loam"
"apple","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",125,"rabi","loam"
"apple","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",125,"rabi","loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_10_15",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_10_15",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_15_20",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_15_20",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_20_25",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_20_25",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_25_30",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_25_30",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_30_35",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_30_35",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_35_40",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_35_40",125,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_10_15",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_10_15",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_15_20",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_15_20",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_20_25",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_20_25",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_25_30",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_25_30",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_30_35",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_30_35",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_35_40",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_35_40",250,"kharif","black"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_10_15",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_10_15",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_15_20",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_15_20",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_20_25",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_20_25",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_25_30",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_25_30",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_30_35",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_30_35",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_35_40",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_35_40",125,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_10_15",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_10_15",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_15_20",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_15_20",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_20_25",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_20_25",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_25_30",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_25_30",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_30_35",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_30_35",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",6,"t_35_40",250,"kharif","sandy_loam"
"chikoo","n_30_50","p_25_45","k_55_75",8,"t_35_40",250,"kharif","sandy_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",5.5,"t_25_30",50,"rabi","clay_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",6.5,"t_25_30",50,"rabi","clay_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",5.5,"t_25_30",80,"rabi","clay_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",6.5,"t_25_30",80,"rabi","clay_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",5.5,"t_25_30",50,"rabi","sandy_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",6.5,"t_25_30",50,"rabi","sandy_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",5.5,"t_25_30",80,"rabi","sandy_loam"
"custard_apple","n_30_50","p_10_30","k_35_55",6.5,"t_25_30",80,"rabi","sandy_loam"
"dates","n_30_50","p_115_135","k_15_35",8,"t_20_25",20,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",10,"t_20_25",20,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",8,"t_25_30",20,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",10,"t_25_30",20,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",8,"t_20_25",30,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",10,"t_20_25",30,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",8,"t_25_30",30,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",10,"t_25_30",30,"kharif","sandy"
"dates","n_30_50","p_115_135","k_15_35",8,"t_20_25",20,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",10,"t_20_25",20,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",8,"t_25_30",20,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",10,"t_25_30",20,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",8,"t_20_25",30,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",10,"t_20_25",30,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",8,"t_25_30",30,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",10,"t_25_30",30,"kharif","loam"
"dates","n_30_50","p_115_135","k_15_35",8,"t_20_25",20,"kharif","clay"
"dates","n_30_50","p_115_135","k_15_35",10,"t_20_25",20,"kharif","clay"
"dates","n_30_50","p_115_135","k_15_35",8,"t_25_30",20,"kharif","clay"
"dates","n_30_50","p_115_135","k_15_35",10,"t_25_30",20,"kharif","clay"
"dates","n_30_50","p_115_135","k_15_35",8,"t_20_25",30,"kharif","clay"
"dates","n_30_50","p_115_135","k_15_35",10,"t_20_25",30,"kharif","clay"
