"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type","clusters"
"rice",80,30,40,6.5,20,175,"kharif","red_yellow",15
"rice",90,30,40,6.5,20,175,"kharif","red_yellow",15
"rice",70,40,40,6.5,20,175,"kharif","red_yellow",15
"rice",80,40,40,6.5,20,175,"kharif","red_yellow",15
"rice",90,40,40,6.5,20,175,"kharif","red_yellow",15
"rice",70,50,40,6.5,20,175,"kharif","red_yellow",15
"rice",80,50,40,6.5,20,175,"kharif","red_yellow",15
"rice",90,50,40,6.5,20,175,"kharif","red_yellow",15
"rice",70,30,50,6.5,20,175,"kharif","red_yellow",15
"rice",80,30,50,6.5,20,175,"kharif","red_yellow",15
"rice",90,30,50,6.5,20,175,"kharif","red_yellow",15
"rice",70,40,50,6.5,20,175,"kharif","red_yellow",15
"rice",80,40,50,6.5,20,175,"kharif","red_yellow",15
"rice",90,40,50,6.5,20,175,"kharif","red_yellow",15
"rice",70,50,50,6.5,20,175,"kharif","red_yellow",15
"rice",80,50,50,6.5,20,175,"kharif","red_yellow",15
"rice",90,50,50,6.5,20,175,"kharif","red_yellow",15
"rice",70,30,30,5.5,27,175,"kharif","red_yellow",10
"rice",80,30,30,5.5,27,175,"kharif","red_yellow",10
"rice",90,30,30,5.5,27,175,"kharif","red_yellow",15
"rice",70,40,30,5.5,27,175,"kharif","red_yellow",15
"rice",80,40,30,5.5,27,175,"kharif","red_yellow",15
"rice",90,40,30,5.5,27,175,"kharif","red_yellow",15
"rice",70,50,30,5.5,27,175,"kharif","red_yellow",15
"rice",80,50,30,5.5,27,175,"kharif","red_yellow",15
"rice",90,50,30,5.5,27,175,"kharif","red_yellow",15
"rice",70,30,40,5.5,27,175,"kharif","red_yellow",10
"rice",80,30,40,5.5,27,175,"kharif","red_yellow",15
"rice",90,30,40,5.5,27,175,"kharif","red_yellow",15
"rice",70,40,40,5.5,27,175,"kharif","red_yellow",15
"rice",80,40,40,5.5,27,175,"kharif","red_yellow",15
"rice",90,40,40,5.5,27,175,"kharif","red_yellow",15
"rice",70,50,40,5.5,27,175,"kharif","red_yellow",15
"rice",80,50,40,5.5,27,175,"kharif","red_yellow",15
"rice",90,50,40,5.5,27,175,"kharif","red_yellow",15
"rice",70,30,50,5.5,27,175,"kharif","red_yellow",15
"rice",80,30,50,5.5,27,175,"kharif","red_yellow",15
"rice",90,30,50,5.5,27,175,"kharif","red_yellow",15
"rice",70,40,50,5.5,27,175,"kharif","red_yellow",15
"rice",80,40,50,5.5,27,175,"kharif","red_yellow",15
"rice",90,40,50,5.5,27,175,"kharif","red_yellow",15
"rice",70,50,50,5.5,27,175,"kharif","red_yellow",15
"rice",80,50,50,5.5,27,175,"kharif","red_yellow",15
"rice",90,50,50,5.5,27,175,"kharif","red_yellow",15
"rice",70,30,30,6.5,27,175,"kharif","red_yellow",15
"rice",80,30,30,6.5,27,175,"kharif","red_yellow",15
"rice",90,30,30,6.5,27,175,"kharif","red_yellow",15
"rice",70,40,30,6.5,27,175,"kharif","red_yellow",15
"rice",80,40,30,6.5,27,175,"kharif","red_yellow",15
"rice",90,40,30,6.5,27,175,"kharif","red_yellow",15
"rice",70,50,30,6.5,27,175,"kharif","red_yellow",15
"rice",80,50,30,6.5,27,175,"kharif","red_yellow",15
"rice",90,50,30,6.5,27,175,"kharif","red_yellow",15
"rice",70,30,40,6.5,27,175,"kharif","red_yellow",15
"rice",80,30,40,6.5,27,175,"kharif","red_yellow",15
"rice",90,30,40,6.5,27,175,"kharif","red_yellow",15
"rice",70,40,40,6.5,27,175,"kharif","red_yellow",15
"rice",80,40,40,6.5,27,175,"kharif","red_yellow",15
"rice",90,40,40,6.5,27,175,"kharif","red_yellow",15
"rice",70,50,40,6.5,27,175,"kharif","red_yellow",15
"rice",80,50,40,6.5,27,175,"kharif","red_yellow",15
"rice",90,50,40,6.5,27,175,"kharif","red_yellow",15
"rice",70,30,50,6.5,27,175,"kharif","red_yellow",15
"rice",80,30,50,6.5,27,175,"kharif","red_yellow",15
"rice",90,30,50,6.5,27,175,"kharif","red_yellow",15
"rice",70,40,50,6.5,27,175,"kharif","red_yellow",15
"rice",80,40,50,6.5,27,175,"kharif","red_yellow",15
"rice",90,40,50,6.5,27,175,"kharif","red_yellow",15
"rice",70,50,50,6.5,27,175,"kharif","red_yellow",15
"rice",80,50,50,6.5,27,175,"kharif","red_yellow",15
"rice",90,50,50,6.5,27,175,"kharif","red_yellow",15
"rice",70,30,30,5.5,20,300,"kharif","red_yellow",1
"rice",80,30,30,5.5,20,300,"kharif","red_yellow",1
"rice",90,30,30,5.5,20,300,"kharif","red_yellow",15
"rice",70,40,30,5.5,20,300,"kharif","red_yellow",1
"rice",80,40,30,5.5,20,300,"kharif","red_yellow",1
"rice",90,40,30,5.5,20,300,"kharif","red_yellow",15
"rice",70,50,30,5.5,20,300,"kharif","red_yellow",1
"rice",80,50,30,5.5,20,300,"kharif","red_yellow",15
"rice",90,50,30,5.5,20,300,"kharif","red_yellow",15
"rice",70,30,40,5.5,20,300,"kharif","red_yellow",1
"rice",80,30,40,5.5,20,300,"kharif","red_yellow",1
"rice",90,30,40,5.5,20,300,"kharif","red_yellow",15
"rice",70,40,40,5.5,20,300,"kharif","red_yellow",1
"rice",80,40,40,5.5,20,300,"kharif","red_yellow",15
"rice",90,40,40,5.5,20,300,"kharif","red_yellow",15
"rice",70,50,40,5.5,20,300,"kharif","red_yellow",1
"rice",80,50,40,5.5,20,300,"kharif","red_yellow",15
"rice",90,50,40,5.5,20,300,"kharif","red_yellow",15
"rice",70,30,50,5.5,20,300,"kharif","red_yellow",1
"rice",80,30,50,5.5,20,300,"kharif","red_yellow",1
"rice",90,30,50,5.5,20,300,"kharif","red_yellow",15
"rice",70,40,50,5.5,20,300,"kharif","red_yellow",1
"rice",80,40,50,5.5,20,300,"kharif","red_yellow",15
"rice",90,40,50,5.5,20,300,"kharif","red_yellow",15
"rice",70,50,50,5.5,20,300,"kharif","red_yellow",1
"rice",80,50,50,5.5,20,300,"kharif","red_yellow",15
"rice",90,50,50,5.5,20,300,"kharif","red_yellow",15
"rice",70,30,30,6.5,20,300,"kharif","red_yellow",15
"rice",80,30,30,6.5,20,300,"kharif","red_yellow",15
"rice",90,30,30,6.5,20,300,"kharif","red_yellow",15
"rice",70,40,30,6.5,20,300,"kharif","red_yellow",15
"rice",80,40,30,6.5,20,300,"kharif","red_yellow",15
"rice",90,40,30,6.5,20,300,"kharif","red_yellow",15
"rice",70,50,30,6.5,20,300,"kharif","red_yellow",15
"rice",80,50,30,6.5,20,300,"kharif","red_yellow",15
"rice",90,50,30,6.5,20,300,"kharif","red_yellow",15
"rice",70,30,40,6.5,20,300,"kharif","red_yellow",15
"rice",80,30,40,6.5,20,300,"kharif","red_yellow",15
"rice",90,30,40,6.5,20,300,"kharif","red_yellow",15
"rice",70,40,40,6.5,20,300,"kharif","red_yellow",15
"rice",80,40,40,6.5,20,300,"kharif","red_yellow",15
"rice",90,40,40,6.5,20,300,"kharif","red_yellow",15
"rice",70,50,40,6.5,20,300,"kharif","red_yellow",15
"rice",80,50,40,6.5,20,300,"kharif","red_yellow",15
"rice",90,50,40,6.5,20,300,"kharif","red_yellow",15
"rice",70,30,50,6.5,20,300,"kharif","red_yellow",15
"rice",80,30,50,6.5,20,300,"kharif","red_yellow",15
"rice",90,30,50,6.5,20,300,"kharif","red_yellow",15
"rice",70,40,50,6.5,20,300,"kharif","red_yellow",15
"rice",80,40,50,6.5,20,300,"kharif","red_yellow",15
"rice",90,40,50,6.5,20,300,"kharif","red_yellow",15
"rice",70,50,50,6.5,20,300,"kharif","red_yellow",15
"rice",80,50,50,6.5,20,300,"kharif","red_yellow",15
"rice",90,50,50,6.5,20,300,"kharif","red_yellow",15
"rice",70,30,30,5.5,27,300,"kharif","red_yellow",1
"rice",80,30,30,5.5,27,300,"kharif","red_yellow",1
"rice",90,30,30,5.5,27,300,"kharif","red_yellow",1
"rice",70,40,30,5.5,27,300,"kharif","red_yellow",1
"rice",80,40,30,5.5,27,300,"kharif","red_yellow",1
"rice",90,40,30,5.5,27,300,"kharif","red_yellow",15
"rice",70,50,30,5.5,27,300,"kharif","red_yellow",1
"rice",80,50,30,5.5,27,300,"kharif","red_yellow",1
"rice",90,50,30,5.5,27,300,"kharif","red_yellow",15
"rice",70,30,40,5.5,27,300,"kharif","red_yellow",1
"rice",80,30,40,5.5,27,300,"kharif","red_yellow",1
"rice",90,30,40,5.5,27,300,"kharif","red_yellow",1
"rice",70,40,40,5.5,27,300,"kharif","red_yellow",1
"rice",80,40,40,5.5,27,300,"kharif","red_yellow",1
"rice",90,40,40,5.5,27,300,"kharif","red_yellow",15
"rice",70,50,40,5.5,27,300,"kharif","red_yellow",1
"rice",80,50,40,5.5,27,300,"kharif","red_yellow",15
"rice",90,50,40,5.5,27,300,"kharif","red_yellow",15
"rice",70,30,50,5.5,27,300,"kharif","red_yellow",1
"rice",80,30,50,5.5,27,300,"kharif","red_yellow",1
"rice",90,30,50,5.5,27,300,"kharif","red_yellow",15
"rice",70,40,50,5.5,27,300,"kharif","red_yellow",1
"rice",80,40,50,5.5,27,300,"kharif","red_yellow",1
"rice",90,40,50,5.5,27,300,"kharif","red_yellow",15
"rice",70,50,50,5.5,27,300,"kharif","red_yellow",1
"rice",80,50,50,5.5,27,300,"kharif","red_yellow",15
"rice",90,50,50,5.5,27,300,"kharif","red_yellow",15
"rice",70,30,30,6.5,27,300,"kharif","red_yellow",1
"rice",80,30,30,6.5,27,300,"kharif","red_yellow",15
"rice",90,30,30,6.5,27,300,"kharif","red_yellow",15
"rice",70,40,30,6.5,27,300,"kharif","red_yellow",15
"rice",80,40,30,6.5,27,300,"kharif","red_yellow",15
"rice",90,40,30,6.5,27,300,"kharif","red_yellow",15
"rice",70,50,30,6.5,27,300,"kharif","red_yellow",15
"rice",80,50,30,6.5,27,300,"kharif","red_yellow",15
"rice",90,50,30,6.5,27,300,"kharif","red_yellow",15
"rice",70,30,40,6.5,27,300,"kharif","red_yellow",1
"rice",80,30,40,6.5,27,300,"kharif","red_yellow",15
"rice",90,30,40,6.5,27,300,"kharif","red_yellow",15
"rice",70,40,40,6.5,27,300,"kharif","red_yellow",15
"rice",80,40,40,6.5,27,300,"kharif","red_yellow",15
"rice",90,40,40,6.5,27,300,"kharif","red_yellow",15
"rice",70,50,40,6.5,27,300,"kharif","red_yellow",15
"rice",80,50,40,6.5,27,300,"kharif","red_yellow",15
"rice",90,50,40,6.5,27,300,"kharif","red_yellow",15
"rice",70,30,50,6.5,27,300,"kharif","red_yellow",15
"rice",80,30,50,6.5,27,300,"kharif","red_yellow",15
"rice",90,30,50,6.5,27,300,"kharif","red_yellow",15
"rice",70,40,50,6.5,27,300,"kharif","red_yellow",15
"rice",80,40,50,6.5,27,300,"kharif","red_yellow",15
"rice",90,40,50,6.5,27,300,"kharif","red_yellow",15
"rice",70,50,50,6.5,27,300,"kharif","red_yellow",15
"rice",80,50,50,6.5,27,300,"kharif","red_yellow",15
"rice",90,50,50,6.5,27,300,"kharif","red_yellow",15
"rice",70,30,30,5.5,20,175,"kharif","red_loam",15
"rice",80,30,30,5.5,20,175,"kharif","red_loam",15
"rice",90,30,30,5.5,20,175,"kharif","red_loam",15
"rice",70,40,30,5.5,20,175,"kharif","red_loam",15
"rice",80,40,30,5.5,20,175,"kharif","red_loam",15
"rice",90,40,30,5.5,20,175,"kharif","red_loam",15
"rice",70,50,30,5.5,20,175,"kharif","red_loam",15
"rice",80,50,30,5.5,20,175,"kharif","red_loam",15
"rice",90,50,30,5.5,20,175,"kharif","red_loam",15
"rice",70,30,40,5.5,20,175,"kharif","red_loam",15
"rice",80,30,40,5.5,20,175,"kharif","red_loam",15
"rice",90,30,40,5.5,20,175,"kharif","red_loam",15
"rice",70,40,40,5.5,20,175,"kharif","red_loam",15
"rice",80,40,40,5.5,20,175,"kharif","red_loam",15
"rice",90,40,40,5.5,20,175,"kharif","red_loam",15
"rice",70,50,40,5.5,20,175,"kharif","red_loam",15
"rice",80,50,40,5.5,20,175,"kharif","red_loam",15
"rice",90,50,40,5.5,20,175,"kharif","red_loam",15
"rice",70,30,50,5.5,20,175,"kharif","red_loam",15
"rice",80,30,50,5.5,20,175,"kharif","red_loam",15
"rice",90,30,50,5.5,20,175,"kharif","red_loam",15
"rice",70,40,50,5.5,20,175,"kharif","red_loam",15
"rice",80,40,50,5.5,20,175,"kharif","red_loam",15
"rice",90,40,50,5.5,20,175,"kharif","red_loam",15
"rice",70,50,50,5.5,20,175,"kharif","red_loam",15
"rice",80,50,50,5.5,20,175,"kharif","red_loam",15
"rice",90,50,50,5.5,20,175,"kharif","red_loam",15
"rice",70,30,30,6.5,20,175,"kharif","red_loam",15
"rice",80,30,30,6.5,20,175,"kharif","red_loam",15
"rice",90,30,30,6.5,20,175,"kharif","red_loam",15
"rice",70,40,30,6.5,20,175,"kharif","red_loam",15
"rice",80,40,30,6.5,20,175,"kharif","red_loam",15
"rice",90,40,30,6.5,20,175,"kharif","red_loam",15
"rice",70,50,30,6.5,20,175,"kharif","red_loam",15
"rice",80,50,30,6.5,20,175,"kharif","red_loam",15
"rice",90,50,30,6.5,20,175,"kharif","red_loam",15
"rice",70,30,40,6.5,20,175,"kharif","red_loam",15
"rice",80,30,40,6.5,20,175,"kharif","red_loam",15
"rice",90,30,40,6.5,20,175,"kharif","red_loam",15
"rice",70,40,40,6.5,20,175,"kharif","red_loam",15
"rice",80,40,40,6.5,20,175,"kharif","red_loam",15
"rice",90,40,40,6.5,20,175,"kharif","red_loam",15
"rice",70,50,40,6.5,20,175,"kharif","red_loam",15
"rice",80,50,40,6.5,20,175,"kharif","red_loam",15
"rice",90,50,40,6.5,20,175,"kharif","red_loam",15
"rice",70,30,50,6.5,20,175,"kharif","red_loam",15
"rice",80,30,50,6.5,20,175,"kharif","red_loam",15
"rice",90,30,50,6.5,20,175,"kharif","red_loam",15
"rice",70,40,50,6.5,20,175,"kharif","red_loam",15
"rice",80,40,50,6.5,20,175,"kharif","red_loam",15
"rice",90,40,50,6.5,20,175,"kharif","red_loam",15
"rice",70,50,50,6.5,20,175,"kharif","red_loam",15
"rice",80,50,50,6.5,20,175,"kharif","red_loam",15
"rice",90,50,50,6.5,20,175,"kharif","red_loam",15
"rice",70,30,30,5.5,27,175,"kharif","red_loam",10
"rice",80,30,30,5.5,27,175,"kharif","red_loam",10
"rice",90,30,30,5.5,27,175,"kharif","red_loam",15
"rice",70,40,30,5.5,27,175,"kharif","red_loam",15
"rice",80,40,30,5.5,27,175,"kharif","red_loam",15
"rice",90,40,30,5.5,27,175,"kharif","red_loam",15
"rice",70,50,30,5.5,27,175,"kharif","red_loam",15
"rice",80,50,30,5.5,27,175,"kharif","red_loam",15
"rice",90,50,30,5.5,27,175,"kharif","red_loam",15
"rice",70,30,40,5.5,27,175,"kharif","red_loam",10
"rice",80,30,40,5.5,27,175,"kharif","red_loam",15
"rice",90,30,40,5.5,27,175,"kharif","red_loam",15
"rice",70,40,40,5.5,27,175,"kharif","red_loam",15
"rice",80,40,40,5.5,27,175,"kharif","red_loam",15
"rice",90,40,40,5.5,27,175,"kharif","red_loam",15
"rice",70,50,40,5.5,27,175,"kharif","red_loam",15
"rice",80,50,40,5.5,27,175,"kharif","red_loam",15
"rice",90,50,40,5.5,27,175,"kharif","red_loam",15
"rice",70,30,50,5.5,27,175,"kharif","red_loam",15
"rice",80,30,50,5.5,27,175,"kharif","red_loam",15
"rice",90,30,50,5.5,27,175,"kharif","red_loam",15
"rice",70,40,50,5.5,27,175,"kharif","red_loam",15
"rice",80,40,50,5.5,27,175,"kharif","red_loam",15
"rice",90,40,50,5.5,27,175,"kharif","red_loam",15
"rice",70,50,50,5.5,27,175,"kharif","red_loam",15
"rice",80,50,50,5.5,27,175,"kharif","red_loam",15
"rice",90,50,50,5.5,27,175,"kharif","red_loam",15
"rice",70,30,30,6.5,27,175,"kharif","red_loam",15
"rice",80,30,30,6.5,27,175,"kharif","red_loam",15
"rice",90,30,30,6.5,27,175,"kharif","red_loam",15
"rice",70,40,30,6.5,27,175,"kharif","red_loam",15
"rice",80,40,30,6.5,27,175,"kharif","red_loam",15
"rice",90,40,30,6.5,27,175,"kharif","red_loam",15
"rice",70,50,30,6.5,27,175,"kharif","red_loam",15
"rice",80,50,30,6.5,27,175,"kharif","red_loam",15
"rice",90,50,30,6.5,27,175,"kharif","red_loam",15
"rice",70,30,40,6.5,27,175,"kharif","red_loam",15
"rice",80,30,40,6.5,27,175,"kharif","red_loam",15
"rice",90,30,40,6.5,27,175,"kharif","red_loam",15
"rice",70,40,40,6.5,27,175,"kharif","red_loam",15
"rice",80,40,40,6.5,27,175,"kharif","red_loam",15
"rice",90,40,40,6.5,27,175,"kharif","red_loam",15
"rice",70,50,40,6.5,27,175,"kharif","red_loam",15
"rice",80,50,40,6.5,27,175,"kharif","red_loam",15
"rice",90,50,40,6.5,27,175,"kharif","red_loam",15
"rice",70,30,50,6.5,27,175,"kharif","red_loam",15
"rice",80,30,50,6.5,27,175,"kharif","red_loam",15
"rice",90,30,50,6.5,27,175,"kharif","red_loam",15
"rice",70,40,50,6.5,27,175,"kharif","red_loam",15
"rice",80,40,50,6.5,27,175,"kharif","red_loam",15
"rice",90,40,50,6.5,27,175,"kharif","red_loam",15
"rice",70,50,50,6.5,27,175,"kharif","red_loam",15
"rice",80,50,50,6.5,27,175,"kharif","red_loam",15
"rice",90,50,50,6.5,27,175,"kharif","red_loam",15
"rice",70,30,30,5.5,20,300,"kharif","red_loam",1
"rice",80,30,30,5.5,20,300,"kharif","red_loam",1
"rice",90,30,30,5.5,20,300,"kharif","red_loam",15
"rice",70,40,30,5.5,20,300,"kharif","red_loam",1
"rice",80,40,30,5.5,20,300,"kharif","red_loam",1
"rice",90,40,30,5.5,20,300,"kharif","red_loam",15
"rice",70,50,30,5.5,20,300,"kharif","red_loam",1
"rice",80,50,30,5.5,20,300,"kharif","red_loam",15
"rice",90,50,30,5.5,20,300,"kharif","red_loam",15
"rice",70,30,40,5.5,20,300,"kharif","red_loam",1
"rice",80,30,40,5.5,20,300,"kharif","red_loam",1
"rice",90,30,40,5.5,20,300,"kharif","red_loam",15
"rice",70,40,40,5.5,20,300,"kharif","red_loam",1
"rice",80,40,40,5.5,20,300,"kharif","red_loam",15
"rice",90,40,40,5.5,20,300,"kharif","red_loam",15
"rice",70,50,40,5.5,20,300,"kharif","red_loam",1
"rice",80,50,40,5.5,20,300,"kharif","red_loam",15
"rice",90,50,40,5.5,20,300,"kharif","red_loam",15
"rice",70,30,50,5.5,20,300,"kharif","red_loam",1
"rice",80,30,50,5.5,20,300,"kharif","red_loam",1
"rice",90,30,50,5.5,20,300,"kharif","red_loam",15
"rice",70,40,50,5.5,20,300,"kharif","red_loam",1
"rice",80,40,50,5.5,20,300,"kharif","red_loam",15
"rice",90,40,50,5.5,20,300,"kharif","red_loam",15
"rice",70,50,50,5.5,20,300,"kharif","red_loam",1
"rice",80,50,50,5.5,20,300,"kharif","red_loam",15
"rice",90,50,50,5.5,20,300,"kharif","red_loam",15
"rice",70,30,30,6.5,20,300,"kharif","red_loam",15
"rice",80,30,30,6.5,20,300,"kharif","red_loam",15
"rice",90,30,30,6.5,20,300,"kharif","red_loam",15
"rice",70,40,30,6.5,20,300,"kharif","red_loam",15
"rice",80,40,30,6.5,20,300,"kharif","red_loam",15
"rice",90,40,30,6.5,20,300,"kharif","red_loam",15
"rice",70,50,30,6.5,20,300,"kharif","red_loam",15
"rice",80,50,30,6.5,20,300,"kharif","red_loam",15
"rice",90,50,30,6.5,20,300,"kharif","red_loam",15
"rice",70,30,40,6.5,20,300,"kharif","red_loam",15
"rice",80,30,40,6.5,20,300,"kharif","red_loam",15
"rice",90,30,40,6.5,20,300,"kharif","red_loam",15
"rice",70,40,40,6.5,20,300,"kharif","red_loam",15
"rice",80,40,40,6.5,20,300,"kharif","red_loam",15
"rice",90,40,40,6.5,20,300,"kharif","red_loam",15
"rice",70,50,40,6.5,20,300,"kharif","red_loam",15
"rice",80,50,40,6.5,20,300,"kharif","red_loam",15
"rice",90,50,40,6.5,20,300,"kharif","red_loam",15
"rice",70,30,50,6.5,20,300,"kharif","red_loam",15
"rice",80,30,50,6.5,20,300,"kharif","red_loam",15
"rice",90,30,50,6.5,20,300,"kharif","red_loam",15
"rice",70,40,50,6.5,20,300,"kharif","red_loam",15
"rice",80,40,50,6.5,20,300,"kharif","red_loam",15
"rice",90,40,50,6.5,20,300,"kharif","red_loam",15
"rice",70,50,50,6.5,20,300,"kharif","red_loam",15
"rice",80,50,50,6.5,20,300,"kharif","red_loam",15
"rice",90,50,50,6.5,20,300,"kharif","red_loam",15
"rice",70,30,30,5.5,27,300,"kharif","red_loam",1
"rice",80,30,30,5.5,27,300,"kharif","red_loam",1
"rice",90,30,30,5.5,27,300,"kharif","red_loam",1
"rice",70,40,30,5.5,27,300,"kharif","red_loam",1
"rice",80,40,30,5.5,27,300,"kharif","red_loam",1
"rice",90,40,30,5.5,27,300,"kharif","red_loam",15
"rice",70,50,30,5.5,27,300,"kharif","red_loam",1
"rice",80,50,30,5.5,27,300,"kharif","red_loam",1
"rice",90,50,30,5.5,27,300,"kharif","red_loam",15
"rice",70,30,40,5.5,27,300,"kharif","red_loam",1
"rice",80,30,40,5.5,27,300,"kharif","red_loam",1
"rice",90,30,40,5.5,27,300,"kharif","red_loam",1
"rice",70,40,40,5.5,27,300,"kharif","red_loam",1
"rice",80,40,40,5.5,27,300,"kharif","red_loam",1
"rice",90,40,40,5.5,27,300,"kharif","red_loam",15
"rice",70,50,40,5.5,27,300,"kharif","red_loam",1
"rice",80,50,40,5.5,27,300,"kharif","red_loam",15
"rice",90,50,40,5.5,27,300,"kharif","red_loam",15
"rice",70,30,50,5.5,27,300,"kharif","red_loam",1
"rice",80,30,50,5.5,27,300,"kharif","red_loam",1
"rice",90,30,50,5.5,27,300,"kharif","red_loam",15
"rice",70,40,50,5.5,27,300,"kharif","red_loam",1
"rice",80,40,50,5.5,27,300,"kharif","red_loam",1
"rice",90,40,50,5.5,27,300,"kharif","red_loam",15
"rice",70,50,50,5.5,27,300,"kharif","red_loam",1
"rice",80,50,50,5.5,27,300,"kharif","red_loam",15
"rice",90,50,50,5.5,27,300,"kharif","red_loam",15
"rice",70,30,30,6.5,27,300,"kharif","red_loam",1
"rice",80,30,30,6.5,27,300,"kharif","red_loam",15
"rice",90,30,30,6.5,27,300,"kharif","red_loam",15
"rice",70,40,30,6.5,27,300,"kharif","red_loam",15
"rice",80,40,30,6.5,27,300,"kharif","red_loam",15
"rice",90,40,30,6.5,27,300,"kharif","red_loam",15
"rice",70,50,30,6.5,27,300,"kharif","red_loam",15
"rice",80,50,30,6.5,27,300,"kharif","red_loam",15
"rice",90,50,30,6.5,27,300,"kharif","red_loam",15
"rice",70,30,40,6.5,27,300,"kharif","red_loam",1
"rice",80,30,40,6.5,27,300,"kharif","red_loam",15
"rice",90,30,40,6.5,27,300,"kharif","red_loam",15
"rice",70,40,40,6.5,27,300,"kharif","red_loam",15
"rice",80,40,40,6.5,27,300,"kharif","red_loam",15
"rice",90,40,40,6.5,27,300,"kharif","red_loam",15
"rice",70,50,40,6.5,27,300,"kharif","red_loam",15
"rice",80,50,40,6.5,27,300,"kharif","red_loam",15
"rice",90,50,40,6.5,27,300,"kharif","red_loam",15
"rice",70,30,50,6.5,27,300,"kharif","red_loam",15
"rice",80,30,50,6.5,27,300,"kharif","red_loam",15
"rice",90,30,50,6.5,27,300,"kharif","red_loam",15
"rice",70,40,50,6.5,27,300,"kharif","red_loam",15
"rice",80,40,50,6.5,27,300,"kharif","red_loam",15
"rice",90,40,50,6.5,27,300,"kharif","red_loam",15
"rice",70,50,50,6.5,27,300,"kharif","red_loam",15
"rice",80,50,50,6.5,27,300,"kharif","red_loam",15
"rice",90,50,50,6.5,27,300,"kharif","red_loam",15
"wheat",90,30,0,6,20,63,"rabi","loam",2
"wheat",100,30,0,6,20,63,"rabi","loam",2
"wheat",110,30,0,6,20,63,"rabi","loam",2
"wheat",90,40,0,6,20,63,"rabi","loam",2
"wheat",100,40,0,6,20,63,"rabi","loam",2
"wheat",110,40,0,6,20,63,"rabi","loam",2
"wheat",90,50,0,6,20,63,"rabi","loam",2
"wheat",100,50,0,6,20,63,"rabi","loam",2
"wheat",110,50,0,6,20,63,"rabi","loam",2
"wheat",90,30,5,6,20,63,"rabi","loam",2
"wheat",100,30,5,6,20,63,"rabi","loam",2
"wheat",110,30,5,6,20,63,"rabi","loam",2
"wheat",90,40,5,6,20,63,"rabi","loam",2
"wheat",100,40,5,6,20,63,"rabi","loam",2
"wheat",110,40,5,6,20,63,"rabi","loam",2
"wheat",90,50,5,6,20,63,"rabi","loam",2
"wheat",100,50,5,6,20,63,"rabi","loam",2
"wheat",110,50,5,6,20,63,"rabi","loam",2
"wheat",90,30,15,6,20,63,"rabi","loam",2
"wheat",100,30,15,6,20,63,"rabi","loam",2
"wheat",110,30,15,6,20,63,"rabi","loam",2
"wheat",90,40,15,6,20,63,"rabi","loam",2
"wheat",100,40,15,6,20,63,"rabi","loam",2
"wheat",110,40,15,6,20,63,"rabi","loam",2
"wheat",90,50,15,6,20,63,"rabi","loam",2
"wheat",100,50,15,6,20,63,"rabi","loam",2
"wheat",110,50,15,6,20,63,"rabi","loam",2
"wheat",90,30,0,7,20,63,"rabi","loam",2
"wheat",100,30,0,7,20,63,"rabi","loam",2
"wheat",110,30,0,7,20,63,"rabi","loam",2
"wheat",90,40,0,7,20,63,"rabi","loam",2
"wheat",100,40,0,7,20,63,"rabi","loam",2
"wheat",110,40,0,7,20,63,"rabi","loam",2
"wheat",90,50,0,7,20,63,"rabi","loam",2
"wheat",100,50,0,7,20,63,"rabi","loam",2
"wheat",110,50,0,7,20,63,"rabi","loam",2
"wheat",90,30,5,7,20,63,"rabi","loam",2
"wheat",100,30,5,7,20,63,"rabi","loam",2
"wheat",110,30,5,7,20,63,"rabi","loam",2
"wheat",90,40,5,7,20,63,"rabi","loam",2
"wheat",100,40,5,7,20,63,"rabi","loam",2
"wheat",110,40,5,7,20,63,"rabi","loam",2
"wheat",90,50,5,7,20,63,"rabi","loam",2
"wheat",100,50,5,7,20,63,"rabi","loam",2
"wheat",110,50,5,7,20,63,"rabi","loam",2
"wheat",90,30,15,7,20,63,"rabi","loam",2
"wheat",100,30,15,7,20,63,"rabi","loam",2
"wheat",110,30,15,7,20,63,"rabi","loam",2
"wheat",90,40,15,7,20,63,"rabi","loam",2
"wheat",100,40,15,7,20,63,"rabi","loam",2
